episode_seed,split,pattern_index,layer_index,mode,intensity_loss_rate
167,train,13,0,2,0.013815705787259266
167,train,13,0,3,0.02189603478945513
167,train,13,1,0,0.008858215609762191
167,train,13,1,1,0.010224062910229832
167,train,13,1,2,0.014444425656865961
167,train,13,1,3,0.01229651541295409
167,train,13,2,0,0.007750697296471227
167,train,13,2,1,0.012034964060765716
167,train,13,2,2,0.008630656794193751
167,train,13,2,3,0.008459142687440595
167,train,13,3,0,0.01590757666429146
167,train,13,3,1,0.013123905029588628
167,train,13,3,2,0.00871462924935099
167,train,13,3,3,0.010559981468370361
167,train,13,4,0,0.011100298556046885
167,train,13,4,1,0.012877366296518276
167,train,13,4,2,0.007771230995939904
167,train,13,4,3,0.006849931717869268
167,train,14,0,0,0.011790527877866793
167,train,14,0,1,0.02039561843864653
167,train,14,0,2,0.011106478332083499
167,train,14,0,3,0.008406198469223015
167,train,14,1,0,0.015960001694126986
167,train,14,1,1,0.011056157510162293
167,train,14,1,2,0.014653331471547886
167,train,14,1,3,0.01401279405384725
167,train,14,2,0,0.01849524758623276
167,train,14,2,1,0.016739061233258825
167,train,14,2,2,0.018999302692699442
167,train,14,2,3,0.010301513624082631
167,train,14,3,0,0.011204910863100156
167,train,14,3,1,0.011225893517105895
167,train,14,3,2,0.010569578492008888
167,train,14,3,3,0.005206035248885435
167,train,14,4,0,0.01325514552036429
167,train,14,4,1,0.011360839043011627
167,train,14,4,2,0.011069148034380106
167,train,14,4,3,0.013555543116452915
167,train,15,0,0,0.010472713935614867
167,train,15,0,1,0.008890386221475914
167,train,15,0,2,0.012873953400792629
167,train,15,0,3,0.008736249927200002
167,train,15,1,0,0.009916203040610007
167,train,15,1,1,0.008955880072444647
167,train,15,1,2,0.014942817450869908
167,train,15,1,3,0.007396765828374888
167,train,15,2,0,0.01432350890678008
167,train,15,2,1,0.011969078117246623
167,train,15,2,2,0.017775629279262878
167,train,15,2,3,0.012214208708286824
167,train,15,3,0,0.017979232973378705
167,train,15,3,1,0.015284915244163052
167,train,15,3,2,0.012479049570455697
167,train,15,3,3,0.013014878469186444
167,train,15,4,0,0.009023370876413306
167,train,15,4,1,0.007564463544699156
167,train,15,4,2,0.012218465221597854
167,train,15,4,3,0.013881887172785054
167,heldout,0,0,0,0.04828405736298298
167,heldout,0,0,1,0.01556831571865687
167,heldout,0,0,2,0.03623806801014744
167,heldout,0,0,3,0.03770784052251512
167,heldout,0,1,0,0.05110506649976351
167,heldout,0,1,1,0.02389347939830072
167,heldout,0,1,2,0.039668266747962366
167,heldout,0,1,3,0.04103618467892629
167,heldout,0,2,0,0.042406070021913614
167,heldout,0,2,1,0.019916951798018737
167,heldout,0,2,2,0.047426716724594684
167,heldout,0,2,3,0.037626098584836634
167,heldout,0,3,0,0.05328378463603625
167,heldout,0,3,1,0.027632966908656964
167,heldout,0,3,2,0.05372288272600212
167,heldout,0,3,3,0.03575383106363304
167,heldout,0,4,0,0.01764053679700954
167,heldout,0,4,1,0.04672875403994993
167,heldout,0,4,2,0.033479540224624446
167,heldout,0,4,3,0.03625853890780386
167,heldout,1,0,0,0.03776973455105234
167,heldout,1,0,1,0.03135788752593546
167,heldout,1,0,2,0.03630521621384536
167,heldout,1,0,3,0.054106214166496774
167,heldout,1,1,0,0.024246728643866337
167,heldout,1,1,1,0.030158424085822137
167,heldout,1,1,2,0.026397481992705366
167,heldout,1,1,3,0.030080526258640283
167,heldout,1,2,0,0.04487126746795185
167,heldout,1,2,1,0.05051247740962099
167,heldout,1,2,2,0.037853522014780955
167,heldout,1,2,3,0.03092249770138783
167,heldout,1,3,0,0.05555471360402983
167,heldout,1,3,1,0.03534018222263252
167,heldout,1,3,2,0.034039127110833955
167,heldout,1,3,3,0.046664746110797344
167,heldout,1,4,0,0.03502605232308535
167,heldout,1,4,1,0.04332625584322957
167,heldout,1,4,2,0.033149754999002475
167,heldout,1,4,3,0.057950498341193445
167,heldout,2,0,0,0.05303260392789316
167,heldout,2,0,1,0.037773340751548666
167,heldout,2,0,2,0.036935904626797814
167,heldout,2,0,3,0.03520605935062598
167,heldout,2,1,0,0.030213604856220135
167,heldout,2,1,1,0.04335732232136353
167,heldout,2,1,2,0.04192646549579923
167,heldout,2,1,3,0.03990853483761264
167,heldout,2,2,0,0.045381760337350543
167,heldout,2,2,1,0.019290131799635887
167,heldout,2,2,2,0.02874692808050121
167,heldout,2,2,3,0.03958633811154775
167,heldout,2,3,0,0.03808466464255787
167,heldout,2,3,1,0.031021058305002215
167,heldout,2,3,2,0.044226232859697595
167,heldout,2,3,3,0.028782566990073706
167,heldout,2,4,0,0.04377423591217065
167,heldout,2,4,1,0.04676705888803192
167,heldout,2,4,2,0.04720049107949484
167,heldout,2,4,3,0.05539248661783837
167,heldout,3,0,0,0.036429803493500695
167,heldout,3,0,1,0.01903022613931939
167,heldout,3,0,2,0.028574766259777888
167,heldout,3,0,3,0.035174248241280764
167,heldout,3,1,0,0.036173035430793005
167,heldout,3,1,1,0.04272503391544579
167,heldout,3,1,2,0.017751632224281357
167,heldout,3,1,3,0.04557701884366625
167,heldout,3,2,0,0.01878628831815369
167,heldout,3,2,1,0.02839146837738326
167,heldout,3,2,2,0.017881168365301642
167,heldout,3,2,3,0.017185780046766224
167,heldout,3,3,0,0.02763568087664268
167,heldout,3,3,1,0.03250776117493821
167,heldout,3,3,2,0.021176783706529135
167,heldout,3,3,3,0.04487951151307178
167,heldout,3,4,0,0.04078418267148112
167,heldout,3,4,1,0.02631999387226601
167,heldout,3,4,2,0.04154014480554656
167,heldout,3,4,3,0.04865748936629933
167,heldout,4,0,0,0.04382267976628561
167,heldout,4,0,1,0.036249963869163015
167,heldout,4,0,2,0.03515905288508889
167,heldout,4,0,3,0.03805482814598834
167,heldout,4,1,0,0.06372561954937765
167,heldout,4,1,1,0.04084412194406906
167,heldout,4,1,2,0.040990119792868804
167,heldout,4,1,3,0.05853861726517127
167,heldout,4,2,0,0.033470845324066356
167,heldout,4,2,1,0.05104941138164251
167,heldout,4,2,2,0.03866427205089076
167,heldout,4,2,3,0.048387713919401436
167,heldout,4,3,0,0.04061643916204252
167,heldout,4,3,1,0.037443072642632746
167,heldout,4,3,2,0.027568639094503997
167,heldout,4,3,3,0.038493632763653675
167,heldout,4,4,0,0.051749790200656454
167,heldout,4,4,1,0.039191138420265406
167,heldout,4,4,2,0.04161785197111985
167,heldout,4,4,3,0.0583324079222419
167,heldout,5,0,0,0.060891270061844374
167,heldout,5,0,1,0.03400810843674721
167,heldout,5,0,2,0.04278767951626636
167,heldout,5,0,3,0.06485924734550463
167,heldout,5,1,0,0.036663299492560905
167,heldout,5,1,1,0.03624787926576075
167,heldout,5,1,2,0.014217528046688573
167,heldout,5,1,3,0.03843056025806205
167,heldout,5,2,0,0.04337017376025133
167,heldout,5,2,1,0.016648341105885953
167,heldout,5,2,2,0.04331355632065681
167,heldout,5,2,3,0.03244212268882689
167,heldout,5,3,0,0.03656492181024736
167,heldout,5,3,1,0.038909987591440695
167,heldout,5,3,2,0.031478471610802417
167,heldout,5,3,3,0.02072859701087898
167,heldout,5,4,0,0.027791445568310334
167,heldout,5,4,1,0.008545558860235013
167,heldout,5,4,2,0.04116902491026468
167,heldout,5,4,3,0.02514204431496793
167,heldout,6,0,0,0.050470912101358456
167,heldout,6,0,1,0.03153557602667435
167,heldout,6,0,2,0.017723155692634114
167,heldout,6,0,3,0.02811526291633917
167,heldout,6,1,0,0.03873486603416676
167,heldout,6,1,1,0.02535781246474476
167,heldout,6,1,2,0.04443207322017782
167,heldout,6,1,3,0.03482424480761642
167,heldout,6,2,0,0.05093639543029098
167,heldout,6,2,1,0.05215589536084725
167,heldout,6,2,2,0.04520698978713174
167,heldout,6,2,3,0.03700772362785607
167,heldout,6,3,0,0.04415095747328218
167,heldout,6,3,1,0.02392124254519773
167,heldout,6,3,2,0.036182736574155785
167,heldout,6,3,3,0.05039085817155994
167,heldout,6,4,0,0.03305962125807328
167,heldout,6,4,1,0.025893237433087177
167,heldout,6,4,2,0.031120413351976964
167,heldout,6,4,3,0.0331898363953763
167,heldout,7,0,0,0.044559817141095415
167,heldout,7,0,1,0.03919420692800828
167,heldout,7,0,2,0.030827454013885286
167,heldout,7,0,3,0.03210381455350131
167,heldout,7,1,0,0.04169354870144357
167,heldout,7,1,1,0.03133022262612749
167,heldout,7,1,2,0.029688094024059333
167,heldout,7,1,3,0.023447282473403053
167,heldout,7,2,0,0.030174667971734907
167,heldout,7,2,1,0.0111400527512995
167,heldout,7,2,2,0.02340270775830103
167,heldout,7,2,3,0.021873640930488093
167,heldout,7,3,0,0.03489536544422675
167,heldout,7,3,1,0.023503117672299935
167,heldout,7,3,2,0.022676581906035814
167,heldout,7,3,3,0.021732766343534292
167,heldout,7,4,0,0.035861398544040704
167,heldout,7,4,1,0.023199240906850563
167,heldout,7,4,2,0.04426921516591145
167,heldout,7,4,3,0.03285007549818579
167,heldout,8,0,0,0.035426235818853125
167,heldout,8,0,1,0.04964849097843404
167,heldout,8,0,2,0.046293860304706405
167,heldout,8,0,3,0.04205959218131607
167,heldout,8,1,0,0.04293278055427016
167,heldout,8,1,1,0.03689349647073459
167,heldout,8,1,2,0.05493340183638895
167,heldout,8,1,3,0.041631012495291664
167,heldout,8,2,0,0.026265960362749998
167,heldout,8,2,1,0.030908788169295737
167,heldout,8,2,2,0.03748894838121625
167,heldout,8,2,3,0.033187150413963924
167,heldout,8,3,0,0.03728279469181979
167,heldout,8,3,1,0.026596871622070438
167,heldout,8,3,2,0.03958494367850171
167,heldout,8,3,3,0.022028990029507565
167,heldout,8,4,0,0.057378070595808586
167,heldout,8,4,1,0.020112011483126597
167,heldout,8,4,2,0.02335637773533959
167,heldout,8,4,3,0.055703163519407864
167,heldout,9,0,0,0.03354684992477068
167,heldout,9,0,1,0.01904286465276609
167,heldout,9,0,2,0.032094194572204714
167,heldout,9,0,3,0.05025565468351381
167,heldout,9,1,0,0.04083658167513654
167,heldout,9,1,1,0.023956710228420892
167,heldout,9,1,2,0.027233257452972445
167,heldout,9,1,3,0.06235250384748168
167,heldout,9,2,0,0.05552522082701955
167,heldout,9,2,1,0.025750388290682203
167,heldout,9,2,2,0.049838677718307384
167,heldout,9,2,3,0.044513912429831125
167,heldout,9,3,0,0.035921660768211267
167,heldout,9,3,1,0.035437940902700124
167,heldout,9,3,2,0.03914187529277742
167,heldout,9,3,3,0.04079626196829958
167,heldout,9,4,0,0.03564239289779317
167,heldout,9,4,1,0.017696894226537384
167,heldout,9,4,2,0.015374043323860762
167,heldout,9,4,3,0.02421443494121106
167,heldout,10,0,0,0.04058151471277477
167,heldout,10,0,1,0.012407426752718331
167,heldout,10,0,2,0.04507680852507537
167,heldout,10,0,3,0.036811512862252704
167,heldout,10,1,0,0.032738511036339346
167,heldout,10,1,1,0.02003098559347586
167,heldout,10,1,2,0.021695597921927212
167,heldout,10,1,3,0.03232142523495285
167,heldout,10,2,0,0.036092806365885466
167,heldout,10,2,1,0.050252017253466084
167,heldout,10,2,2,0.03744105853549137
167,heldout,10,2,3,0.04664144253530793
167,heldout,10,3,0,0.03548443973673027
167,heldout,10,3,1,0.025659585235177498
167,heldout,10,3,2,0.027521584593937137
167,heldout,10,3,3,0.026939560053241517
167,heldout,10,4,0,0.038697327655111274
167,heldout,10,4,1,0.03294459921511929
167,heldout,10,4,2,0.024816423109504014
167,heldout,10,4,3,0.027851607353415644
167,heldout,11,0,0,0.03363140795317595
167,heldout,11,0,1,0.008
167,heldout,11,0,2,0.03017307235470558
167,heldout,11,0,3,0.03406103711517819
167,heldout,11,1,0,0.012086500590844942
167,heldout,11,1,1,0.026561838629720978
167,heldout,11,1,2,0.03056658194698504
167,heldout,11,1,3,0.022484611066529457
167,heldout,11,2,0,0.04404885463148586
167,heldout,11,2,1,0.013167311294723616
167,heldout,11,2,2,0.046068172138622965
167,heldout,11,2,3,0.03097971299855646
167,heldout,11,3,0,0.026270691517640755
167,heldout,11,3,1,0.02548246589310527
167,heldout,11,3,2,0.01870048990581595
167,heldout,11,3,3,0.017212243693636324
167,heldout,11,4,0,0.041956493508540665
167,heldout,11,4,1,0.050953983809906775
167,heldout,11,4,2,0.03170975580582695
167,heldout,11,4,3,0.04330718498259708
167,heldout,12,0,0,0.030311013260221946
167,heldout,12,0,1,0.04149138858380408
167,heldout,12,0,2,0.06301933593126366
167,heldout,12,0,3,0.02445131617922097
167,heldout,12,1,0,0.0602759022386358
167,heldout,12,1,1,0.032481412521005004
167,heldout,12,1,2,0.02721657004268723
167,heldout,12,1,3,0.042288148150019196
167,heldout,12,2,0,0.03858133888939874
167,heldout,12,2,1,0.022051207940810738
167,heldout,12,2,2,0.03449669788913267
167,heldout,12,2,3,0.036631290692600044
167,heldout,12,3,0,0.040662919024081125
167,heldout,12,3,1,0.008
167,heldout,12,3,2,0.02977688381550426
167,heldout,12,3,3,0.049232133316454436
167,heldout,12,4,0,0.037484296013689536
167,heldout,12,4,1,0.034387730825818766
167,heldout,12,4,2,0.03336318673831826
167,heldout,12,4,3,0.0521086463696602
167,heldout,13,0,0,0.045927386746309085
167,heldout,13,0,1,0.034849788103819425
167,heldout,13,0,2,0.020604040997076616
167,heldout,13,0,3,0.03027114326900311
167,heldout,13,1,0,0.027541226552269354
167,heldout,13,1,1,0.03733412528185507
167,heldout,13,1,2,0.031089898749739647
167,heldout,13,1,3,0.04275484103482892
167,heldout,13,2,0,0.03596197078833514
167,heldout,13,2,1,0.010433476113662656
167,heldout,13,2,2,0.039654299876202045
167,heldout,13,2,3,0.028776624320805796
167,heldout,13,3,0,0.041681847397330475
167,heldout,13,3,1,0.022387248259104497
167,heldout,13,3,2,0.03269433834750873
167,heldout,13,3,3,0.04304372720922611
167,heldout,13,4,0,0.04474848365441833
167,heldout,13,4,1,0.03547260158143763
167,heldout,13,4,2,0.009854057697617165
167,heldout,13,4,3,0.030561810782662586
167,heldout,14,0,0,0.05032267619126596
167,heldout,14,0,1,0.05083265367550327
167,heldout,14,0,2,0.03767303660079031
167,heldout,14,0,3,0.05255194490787901
167,heldout,14,1,0,0.03563163479837041
167,heldout,14,1,1,0.023878840788824126
167,heldout,14,1,2,0.038514036095172
167,heldout,14,1,3,0.04821632778122851
167,heldout,14,2,0,0.027626065775451285
167,heldout,14,2,1,0.008
167,heldout,14,2,2,0.017016941751275126
167,heldout,14,2,3,0.014116688509630465
167,heldout,14,3,0,0.032691756079271564
167,heldout,14,3,1,0.0377066163852242
167,heldout,14,3,2,0.039895033089074175
167,heldout,14,3,3,0.03522480039155507
167,heldout,14,4,0,0.029060914140371676
167,heldout,14,4,1,0.01275509211944962
167,heldout,14,4,2,0.03300388781641671
167,heldout,14,4,3,0.02407752334997986
167,heldout,15,0,0,0.04156187187890456
167,heldout,15,0,1,0.010775865272567492
167,heldout,15,0,2,0.031702204115971314
167,heldout,15,0,3,0.02194141679528316
167,heldout,15,1,0,0.040931642302343405
167,heldout,15,1,1,0.016417323128413056
167,heldout,15,1,2,0.046920674112986574
167,heldout,15,1,3,0.02396878982366651
167,heldout,15,2,0,0.05450636435033723
167,heldout,15,2,1,0.040937606376492866
167,heldout,15,2,2,0.05115097376122063
167,heldout,15,2,3,0.04121173135766273
167,heldout,15,3,0,0.052247934341550256
167,heldout,15,3,1,0.037911895700023776
167,heldout,15,3,2,0.044556444374454385
167,heldout,15,3,3,0.04313807854306982
167,heldout,15,4,0,0.036246559845605875
167,heldout,15,4,1,0.0179336366086095
167,heldout,15,4,2,0.04699351694726381
167,heldout,15,4,3,0.041597763708611256
167,heldout,16,0,0,0.03433828384485951
167,heldout,16,0,1,0.033302083798458074
167,heldout,16,0,2,0.0401312421287196
167,heldout,16,0,3,0.025018290344573445
167,heldout,16,1,0,0.04693864797873698
167,heldout,16,1,1,0.03861853321744626
167,heldout,16,1,2,0.018509267538755047
167,heldout,16,1,3,0.031851515378533396
167,heldout,16,2,0,0.03918695275863579
167,heldout,16,2,1,0.037713194398724344
167,heldout,16,2,2,0.040572343245543555
167,heldout,16,2,3,0.020026611979979323
167,heldout,16,3,0,0.04796679648001577
167,heldout,16,3,1,0.04126094338840074
167,heldout,16,3,2,0.028894306215171174
167,heldout,16,3,3,0.05035437341253971
167,heldout,16,4,0,0.04359979554378021
167,heldout,16,4,1,0.02961072119576674
167,heldout,16,4,2,0.047478227660406686
167,heldout,16,4,3,0.04178761786129023
167,heldout,17,0,0,0.021935094633069675
167,heldout,17,0,1,0.021709948374897245
167,heldout,17,0,2,0.014125959416268884
167,heldout,17,0,3,0.026856886881695116
167,heldout,17,1,0,0.03899645644859333
167,heldout,17,1,1,0.03770035655153475
167,heldout,17,1,2,0.02353963331197102
167,heldout,17,1,3,0.052060128776585855
167,heldout,17,2,0,0.03417173176006143
167,heldout,17,2,1,0.046509697128988226
167,heldout,17,2,2,0.04377726183053536
167,heldout,17,2,3,0.040964746162775886
167,heldout,17,3,0,0.04742518638778462
167,heldout,17,3,1,0.02045918798144031
167,heldout,17,3,2,0.04641846415731481
167,heldout,17,3,3,0.04400385827311613
167,heldout,17,4,0,0.03458136269074505
167,heldout,17,4,1,0.034063246407284545
167,heldout,17,4,2,0.043189556769702306
167,heldout,17,4,3,0.029945046280969792
167,heldout,18,0,0,0.03765809026819725
167,heldout,18,0,1,0.023418848902710163
167,heldout,18,0,2,0.01895945883692002
167,heldout,18,0,3,0.02457770911786718
167,heldout,18,1,0,0.039320844824143816
167,heldout,18,1,1,0.030970959035991102
167,heldout,18,1,2,0.03126151833342357
167,heldout,18,1,3,0.02237494702682495
167,heldout,18,2,0,0.05924521667896629
167,heldout,18,2,1,0.03277952417620207
167,heldout,18,2,2,0.04466678378370971
167,heldout,18,2,3,0.039643627155312375
167,heldout,18,3,0,0.0474795529345874
167,heldout,18,3,1,0.010871888181954954
167,heldout,18,3,2,0.020464700986939904
167,heldout,18,3,3,0.03179335728112293
167,heldout,18,4,0,0.05513578708189622
167,heldout,18,4,1,0.052476864671202036
167,heldout,18,4,2,0.03366763692440364
167,heldout,18,4,3,0.04351280585832436
167,heldout,19,0,0,0.043678529485977
167,heldout,19,0,1,0.022292144688663362
167,heldout,19,0,2,0.03482785138666539
167,heldout,19,0,3,0.03592917486644989
167,heldout,19,1,0,0.04892366888117006
167,heldout,19,1,1,0.037759998200475015
167,heldout,19,1,2,0.05557827175754464
167,heldout,19,1,3,0.05163390521586962
167,heldout,19,2,0,0.04164962453313989
167,heldout,19,2,1,0.025728090550710177
167,heldout,19,2,2,0.014724997348642598
167,heldout,19,2,3,0.024529466059007084
167,heldout,19,3,0,0.030581361285093315
167,heldout,19,3,1,0.02545563385269663
167,heldout,19,3,2,0.03263489455615638
167,heldout,19,3,3,0.04044387399094138
167,heldout,19,4,0,0.0490710434852748
167,heldout,19,4,1,0.04220944202776962
167,heldout,19,4,2,0.045023986295751564
167,heldout,19,4,3,0.050953947361452756
167,heldout,20,0,0,0.03725808703896745
167,heldout,20,0,1,0.02727418983973505
167,heldout,20,0,2,0.03718191324897724
167,heldout,20,0,3,0.02461186369895875
167,heldout,20,1,0,0.04302492319361057
167,heldout,20,1,1,0.037937028204559374
167,heldout,20,1,2,0.029763997563471534
167,heldout,20,1,3,0.029857943396017744
167,heldout,20,2,0,0.041421458339386916
167,heldout,20,2,1,0.0420246171116752
167,heldout,20,2,2,0.05333811683460045
167,heldout,20,2,3,0.05873302866549885
167,heldout,20,3,0,0.02330804403446378
167,heldout,20,3,1,0.023527236639750527
167,heldout,20,3,2,0.008
167,heldout,20,3,3,0.017326972364421975
167,heldout,20,4,0,0.05205320221980794
167,heldout,20,4,1,0.024837462998426776
167,heldout,20,4,2,0.04313638151141856
167,heldout,20,4,3,0.04072432255841528
167,heldout,21,0,0,0.029932134866061295
167,heldout,21,0,1,0.018808072332567212
167,heldout,21,0,2,0.02425108420304044
167,heldout,21,0,3,0.020506010694239397
167,heldout,21,1,0,0.034292976867100075
167,heldout,21,1,1,0.022902704674951736
167,heldout,21,1,2,0.02049089060045387
167,heldout,21,1,3,0.03213678287664212
167,heldout,21,2,0,0.04266954787811773
167,heldout,21,2,1,0.040247217718800854
167,heldout,21,2,2,0.04227520533637964
167,heldout,21,2,3,0.03818181808995352
167,heldout,21,3,0,0.04743674952372404
167,heldout,21,3,1,0.05035477302726566
167,heldout,21,3,2,0.03719428534458255
167,heldout,21,3,3,0.05035933910888981
167,heldout,21,4,0,0.02545516599450264
167,heldout,21,4,1,0.028421688876344647
167,heldout,21,4,2,0.03631349656201378
167,heldout,21,4,3,0.026909186807876944
167,heldout,22,0,0,0.043636447009348364
167,heldout,22,0,1,0.026442811620752685
167,heldout,22,0,2,0.046468739751679394
167,heldout,22,0,3,0.03607648323659313
167,heldout,22,1,0,0.04069645293994584
167,heldout,22,1,1,0.045314030049082736
167,heldout,22,1,2,0.053393616783364836
167,heldout,22,1,3,0.04458975088055986
167,heldout,22,2,0,0.02785600498440086
167,heldout,22,2,1,0.022015903772110268
167,heldout,22,2,2,0.021034576578318576
167,heldout,22,2,3,0.029013201264675617
167,heldout,22,3,0,0.05156218042625137
167,heldout,22,3,1,0.01347263215396598
167,heldout,22,3,2,0.022704543688121966
167,heldout,22,3,3,0.032913297422018345
167,heldout,22,4,0,0.037361356597148836
167,heldout,22,4,1,0.040493599243404704
167,heldout,22,4,2,0.03366915661688316
167,heldout,22,4,3,0.05646509085154507
167,heldout,23,0,0,0.025497488538436083
167,heldout,23,0,1,0.030417560182194894
167,heldout,23,0,2,0.018239723691119987
167,heldout,23,0,3,0.03662716864671123
167,heldout,23,1,0,0.029340923356388136
167,heldout,23,1,1,0.01650094157554277
167,heldout,23,1,2,0.03673594860916897
167,heldout,23,1,3,0.026299267652612392
167,heldout,23,2,0,0.04517997841200913
167,heldout,23,2,1,0.029536432314018042
167,heldout,23,2,2,0.04063199689073238
167,heldout,23,2,3,0.02673346828045338
167,heldout,23,3,0,0.04506873542567166
167,heldout,23,3,1,0.03700248419862736
167,heldout,23,3,2,0.03765082807924318
167,heldout,23,3,3,0.04503249938115188
167,heldout,23,4,0,0.040206363603678213
167,heldout,23,4,1,0.046805596831086385
167,heldout,23,4,2,0.04055116868759244
167,heldout,23,4,3,0.04256816596246456
181,train,0,0,0,0.013114862215503849
181,train,0,0,1,0.01176673999778772
181,train,0,0,2,0.012620004770002264
181,train,0,0,3,0.012434403501950832
181,train,0,1,0,0.011213310098632549
181,train,0,1,1,0.007885096687443261
181,train,0,1,2,0.006364332460815867
181,train,0,1,3,0.009022545386431779
181,train,0,2,0,0.011749743061647876
181,train,0,2,1,0.007029487347602137
181,train,0,2,2,0.017953629256341544
181,train,0,2,3,0.013278483951456569
181,train,0,3,0,0.01107929910985066
181,train,0,3,1,0.015653169223013044
181,train,0,3,2,0.00974250795935304
181,train,0,3,3,0.011590855338399635
181,train,0,4,0,0.00986729901998648
181,train,0,4,1,0.010499218854639296
181,train,0,4,2,0.011461829733741402
181,train,0,4,3,0.017235221130685492
181,train,1,0,0,0.015624837358752681
181,train,1,0,1,0.009932618429308766
181,train,1,0,2,0.008558964720005618
181,train,1,0,3,0.011228499472709569
181,train,1,1,0,0.009514924946218497
181,train,1,1,1,0.013763338865723753
181,train,1,1,2,0.008542843029525628
181,train,1,1,3,0.012244278784222913
181,train,1,2,0,0.013361271556708566
181,train,1,2,1,0.009567720546516853
181,train,1,2,2,0.009980834208122815
181,train,1,2,3,0.015068075972464606
181,train,1,3,0,0.01344322947215848
181,train,1,3,1,0.013501535519877242
181,train,1,3,2,0.014925296559026241
181,train,1,3,3,0.014738991548672557
181,train,1,4,0,0.016362822945645894
181,train,1,4,1,0.012586522502771102
181,train,1,4,2,0.01297059058748611
181,train,1,4,3,0.014069785869753338
181,train,2,0,0,0.003444585045629356
181,train,2,0,1,0.015917669848372656
181,train,2,0,2,0.008298848902892633
181,train,2,0,3,0.004514582591126198
181,train,2,1,0,0.015000442210020198
181,train,2,1,1,0.009630512451138398
181,train,2,1,2,0.012048411771135819
181,train,2,1,3,0.010454869376402364
181,train,2,2,0,0.011182840045352707
181,train,2,2,1,0.010816742431993901
181,train,2,2,2,0.010616095167875615
181,train,2,2,3,0.017671637600527552
181,train,2,3,0,0.008689358611508562
181,train,2,3,1,0.002
181,train,2,3,2,0.011138044016465412
181,train,2,3,3,0.012480975546927148
181,train,2,4,0,0.014644049353956554
181,train,2,4,1,0.014587486298888532
181,train,2,4,2,0.017113575588582564
181,train,2,4,3,0.024068464405639353
181,train,3,0,0,0.012391527668276255
181,train,3,0,1,0.012828600442977931
181,train,3,0,2,0.008209787081025766
181,train,3,0,3,0.011636701666780219
181,train,3,1,0,0.013967105594041046
181,train,3,1,1,0.011826958305074915
181,train,3,1,2,0.0108214832171175
181,train,3,1,3,0.012980709529944592
181,train,3,2,0,0.011334610115790731
181,train,3,2,1,0.012464542611606498
181,train,3,2,2,0.019656294462954506
181,train,3,2,3,0.013810289687695466
181,train,3,3,0,0.010155212188096547
181,train,3,3,1,0.013476138136284437
181,train,3,3,2,0.009139707512154847
181,train,3,3,3,0.002
181,train,3,4,0,0.012032681571960253
181,train,3,4,1,0.008363288306858504
181,train,3,4,2,0.012981903912504991
181,train,3,4,3,0.011996836137216454
181,train,4,0,0,0.011001400553238684
181,train,4,0,1,0.00819641612889632
181,train,4,0,2,0.014933241130685592
181,train,4,0,3,0.0049674127069946885
181,train,4,1,0,0.014733796239623634
181,train,4,1,1,0.00699026315787585
181,train,4,1,2,0.011841092430446681
181,train,4,1,3,0.01807583120450478
181,train,4,2,0,0.013229625040951647
181,train,4,2,1,0.010308323951306054
181,train,4,2,2,0.006873913636242245
181,train,4,2,3,0.010868940255013095
181,train,4,3,0,0.009415325832442065
181,train,4,3,1,0.009272116941600253
181,train,4,3,2,0.01271798353526403
181,train,4,3,3,0.009297335101717825
181,train,4,4,0,0.009188430235338397
181,train,4,4,1,0.01165632886740685
181,train,4,4,2,0.01288301108782916
181,train,4,4,3,0.008576216799593658
181,train,5,0,0,0.01666385448321612
181,train,5,0,1,0.013447113688733638
181,train,5,0,2,0.020564451427860952
181,train,5,0,3,0.010315051567054066
181,train,5,1,0,0.0156630780017847
181,train,5,1,1,0.012919126173022662
181,train,5,1,2,0.01737382754604697
181,train,5,1,3,0.014184126662149518
181,train,5,2,0,0.011283562434965776
181,train,5,2,1,0.01271210615509238
181,train,5,2,2,0.010221010276722972
181,train,5,2,3,0.016216063679691556
181,train,5,3,0,0.007617659515251593
181,train,5,3,1,0.012972895165636367
181,train,5,3,2,0.01708704240159619
181,train,5,3,3,0.016779297932310224
181,train,5,4,0,0.009914494858078361
181,train,5,4,1,0.011240324062657795
181,train,5,4,2,0.004701460457118921
181,train,5,4,3,0.009137264352334943
181,train,6,0,0,0.009314570221250474
181,train,6,0,1,0.01959336191807723
181,train,6,0,2,0.013778438482250976
181,train,6,0,3,0.012803804393356457
181,train,6,1,0,0.008287770270536059
181,train,6,1,1,0.0054059430157239055
181,train,6,1,2,0.009651915303032282
181,train,6,1,3,0.00794242307682837
181,train,6,2,0,0.015929105476357328
181,train,6,2,1,0.011308647743229932
181,train,6,2,2,0.010366622859629278
181,train,6,2,3,0.01516744970523801
181,train,6,3,0,0.004369603900280839
181,train,6,3,1,0.018354806159298888
181,train,6,3,2,0.016719561052539137
181,train,6,3,3,0.013886037507174707
181,train,6,4,0,0.01490823831576217
181,train,6,4,1,0.01959080535533719
181,train,6,4,2,0.01220443036142622
181,train,6,4,3,0.019274376648966095
181,train,7,0,0,0.009952312263652934
181,train,7,0,1,0.020132750549109395
181,train,7,0,2,0.009843020061302044
181,train,7,0,3,0.013123604844644329
181,train,7,1,0,0.009324431054969051
181,train,7,1,1,0.013016420921334539
181,train,7,1,2,0.015290087468569146
181,train,7,1,3,0.01643248419540326
